,name,ins_id,ticker,isin,instrument_type,market,country,sector,branch
1704,Storskogen,2274,STOR B,SE0016797732,Aktie,Large Cap,Sverige,Finans & Fastighet,Investmentbolag
1705,Truecaller,2275,TRUE B,SE0016787071,Aktie,Large Cap,Sverige,Informationsteknik,Kommunikation
1706,Loihde,2276,LOIHDE,FI4000014238,Aktie,First North,Finland,Informationsteknik,Säkerhet & Bevakning
1707,Brain+,2277,BRAINP,DK0061670205,Aktie,First North,Danmark,Hälsovård,Läkemedel
1708,Inderes,2278,INDERES,FI4000348651,Aktie,First North,Finland,Industri,Information & Data
1709,Nordisk Bergteknik,2279,NORB B,SE0015812128,Aktie,Mid Cap,Sverige,Material,Gruv - Service
1710,Haypp Group,2280,HAYPP,SE0016829469,Aktie,First North,Sverige,Dagligvaror,Tobak
1711,Netel Holding,2281,NETEL,SE0016798417,Aktie,Mid Cap,Sverige,Telekommunikation,Telekomtjänster
1712,Byggfakta,2282,BFG,SE0016798581,Aktie,Large Cap,Sverige,Industri,Information & Data
1713,Lifeline SPAC,2283,LL1SPAC,FI4000512496,SPAC,Mid Cap,Finland,Finans & Fastighet,Kapitalförvaltning
1714,Flat Capital,2284,FLAT B,SE0016609846,Aktie,First North,Sverige,Finans & Fastighet,Investmentbolag
1715,Autostore,2285,AUTO,BMG0670A1099,Aktie,Oslo Bors,Norge,Industri,Industrimaskiner
1716,Pagero Group,2286,PAGERO,SE0016830517,Aktie,First North,Sverige,Informationsteknik,Affärs- & IT-System
1717,Hilbert Group,2287,HILB B,SE0016278154,Aktie,First North,Sverige,Finans & Fastighet,Investmentbolag
1718,Advanced SolTech,2288,ASAB,SE0016101521,Aktie,First North,Sverige,Kraftförsörjning,Solkraft
1719,Volvo Car,2289,VOLCAR B,SE0016844831,Aktie,Large Cap,Sverige,Sällanköpsvaror,Bil & Motor
1720,Synsam,2290,SYNSAM,SE0016829709,Aktie,Mid Cap,Sverige,Sällanköpsvaror,Accessoarer
1721,Medhelp Care,2291,MEDHLP,SE0016799001,Aktie,First North,Sverige,Informationsteknik,Affärs- & IT-System
1722,XP Chemistries,2292,XPC,SE0016787279,Aktie,First North,Sverige,Material,Kemikalier
1723,Fifax,2293,FIFAX,FI4000496328,Aktie,First North,Finland,Dagligvaror,Fiskodling
1724,Investment AB Spiltan,2294,SPLTN,SE0013382546,Aktie,Pepins Market,Sverige,Finans & Fastighet,Investmentbolag
1725,Bricknode,2295,BRICK B,SE0016288591,Aktie,First North,Sverige,Informationsteknik,Affärs- & IT-System
1726,Candles Scandinavia,2296,CANDLE B,SE0016797773,Aktie,First North,Sverige,Sällanköpsvaror,Möbler & Inredning
1727,Compodium,2297,COMPDM,SE0016844468,Aktie,First North,Sverige,Informationsteknik,Säkerhet & Bevakning
1728,Norditek,2298,NOTEK,SE0016843486,Aktie,First North,Sverige,Industri,Energi & Återvinning
1729,Partytajm,2299,PARTY,SE0013409273,Aktie,NGM,Sverige,Sällanköpsvaror,Accessoarer
1730,SolidX,2300,SOLIDX,SE0016797971,Aktie,Spotlight,Sverige,Informationsteknik,IT-Konsulter
1731,Qlucore,2301,QCORE,SE0016829824,Aktie,First North,Sverige,Informationsteknik,Affärs- & IT-System
1732,Preservium Property,2302,PRESRV,SE0016829790,Aktie,Spotlight,Sverige,Finans & Fastighet,Fastighetsbolag
1733,SHT Smart High-Tech,2303,SHT B,SE0016843809,Aktie,Spotlight,Sverige,Informationsteknik,Elektronik & Tillverkning
1734,Lemonsoft,2304,LEMON,FI4000512678,Aktie,First North,Finland,Informationsteknik,Affärs- & IT-System
1735,Movinn,2305,MOVINN,DK0061555539,Aktie,First North,Danmark,Finans & Fastighet,Fastighetsbolag
1736,Scandinavian Medical,2306,SMSMED,DK0061675006,Aktie,First North,Danmark,Hälsovård,Medicinsk Utrustning
1737,Q-Interline,2307,QINTER,DK0061677135,Aktie,First North,Danmark,Industri,Mätning & Analys
1738,Bubbleroom,2308,BBROOM,SE0016288476,Aktie,First North,Sverige,Sällanköpsvaror,Kläder & Skor
1739,Opter,2309,OPTER,SE0016829501,Aktie,First North,Sverige,Informationsteknik,Affärs- & IT-System
1740,Alpcot,2311,ALPCOT B,SE0016845655,Aktie,First North,Sverige,Finans & Fastighet,Kapitalförvaltning
1741,Sun4Energy,2312,SUN4,SE0016609911,Aktie,NGM,Sverige,Kraftförsörjning,Solkraft
1742,Resqunit,2313,RESQ,SE0017131220,Aktie,First North,Sverige,Dagligvaror,Fiskodling
1743,Logistea B,2314,LOGI B,SE0017131337,Aktie,Mid Cap,Sverige,Finans & Fastighet,Fastighetsbolag
1744,Duell,2315,DUELL,FI4000513072,Aktie,First North,Finland,Sällanköpsvaror,Bil & Motor
1745,Hove,2316,HOVE,DK0061675279,Aktie,First North,Danmark,Industri,Industrikomponenter
1746,Edda Wind,2317,EWIND,NO0010998529,Aktie,Oslo Bors,Norge,Kraftförsörjning,Vindkraft
1747,Adtraction,2318,ADTR,SE0016833149,Aktie,First North,Sverige,Sällanköpsvaror,Marknadsföring
1748,Careium,2319,CARE,SE0017131824,Aktie,First North,Sverige,Informationsteknik,Säkerhet & Bevakning
1749,ChargePanel,2320,CHARGE,SE0017083835,Aktie,First North,Sverige,Informationsteknik,Affärs- & IT-System
1750,Devyser Diagnostics,2321,DVYSR,SE0016588867,Aktie,First North,Sverige,Hälsovård,Medicinsk Utrustning
1751,KlaraBo,2322,KLARA B,SE0010832287,Aktie,Mid Cap,Sverige,Finans & Fastighet,Fastighetsbolag
1752,Kvix,2323,KVIX,SE0016610083,Aktie,NGM,Sverige,Sällanköpsvaror,Fritid & Sport
1753,Nattaro Labs,2325,NATTA,SE0016844534,Aktie,Spotlight,Sverige,Industri,Stödtjänster & Service
1754,Nivika Fastigheter,2326,NIVI B,SE0017083272,Aktie,Mid Cap,Sverige,Finans & Fastighet,Fastighetsbolag
1755,Norva24,2327,NORVA,SE0017084759,Aktie,Mid Cap,Sverige,Industri,Installation & VVS
1756,Solid Försäkring,2328,SFAB,SE0017082548,Aktie,Small Cap,Sverige,Finans & Fastighet,Försäkring
1757,Tobii Dynavox,2329,TDVOX,SE0017105620,Aktie,Mid Cap,Sverige,Informationsteknik,Biometri
1758,Titania,2330,TITA B,SE0017132129,Aktie,First North,Sverige,Finans & Fastighet,Fastighetsbolag
1759,Mestro,2331,MESTRO,SE0017071020,Aktie,First North,Sverige,Informationsteknik,Affärs- & IT-System
1760,Viva Wine,2332,VIVA,SE0017084361,Aktie,First North,Sverige,Dagligvaror,Drycker
1761,Paydrive,2333,PYDR,SE0017084288,Aktie,NGM,Sverige,Finans & Fastighet,Försäkring
1762,BPC Instruments,2334,BPCINS,SE0017130826,Aktie,Spotlight,Sverige,Hälsovård,Medicinsk Utrustning
1763,Case Group,2335,CASE,SE0017082514,Aktie,First North,Sverige,Finans & Fastighet,Kapitalförvaltning
1764,Nordic Asia,2336,NAIG B,SE0016609333,Aktie,First North,Sverige,Finans & Fastighet,Fondförvaltning
1765,Aiforia Technologies,2337,AIFORIA,FI4000507934,Aktie,First North,Finland,Informationsteknik,Affärs- & IT-System
1766,Springvest,2338,SPRING,FI4000369442,Aktie,First North,Finland,Finans & Fastighet,Kredit & Finansiering
1767,Betolar,2339,BETOLAR,FI4000512587,Aktie,First North,Finland,Industri,Byggmaterial
1768,Digital Workforce,2340,DWF,FI4000513015,Aktie,First North,Finland,Informationsteknik,Affärs- & IT-System
1769,Lamor,2341,LAMOR,FI4000512488,Aktie,First North,Finland,Industri,Energi & Återvinning
1770,Norrhydro,2342,NORRH,FI4000251954,Aktie,First North,Finland,Industri,Industrikomponenter
1771,Relesys,2343,RELE,DK0061680436,Aktie,First North,Danmark,Informationsteknik,Affärs- & IT-System
1772,Höegh Autoliners,2344,HAUTO,NO0011082075,Aktie,Oslo Bors,Norge,Industri,Sjöfart & Rederi
1773,Kempower,2345,KEMPOWR,FI4000513593,Aktie,First North,Finland,Industri,Elektroniska komponenter
1774,MTI Investment,2346,MTI,SE0017105539,Aktie,First North,Sverige,Finans & Fastighet,Investmentbolag
1775,W5 Solutions,2347,W5,SE0016786040,Aktie,First North,Sverige,Informationsteknik,Affärs- & IT-System
1776,Administer,2348,ADMIN,FI4000513411,Aktie,First North,Finland,Informationsteknik,Affärs- & IT-System
1777,Norwegian Block Exchange,2349,NBX,NO0010984966,Aktie,Oslo Growth,Norge,Informationsteknik,Affärs- & IT-System
1778,Tura Group,2351,TURA,SE0017083355,Aktie,Spotlight,Sverige,Sällanköpsvaror,Detaljhandel
1779,Purmo Group,2352,PURMO,FI4000507488,Aktie,Mid Cap,Finland,Industri,Installation & VVS
1780,Capsol Technologies,2353,CAPSL,NO0010923121,Aktie,Oslo Growth,Norge,Industri,Energi & Återvinning
1781,Aurora Eiendom,2354,AURA,NO0011032310,Aktie,Oslo Growth,Norge,Finans & Fastighet,Fastighetsbolag
1782,Himalaya Shipping,2355,HSHP,BMG4660A1036,Aktie,Oslo Expand,Norge,Industri,Sjöfart & Rederi
1783,Windon,2356,WEG,SE0017131865,Aktie,Spotlight,Sverige,Kraftförsörjning,Solkraft
1784,Dala Energi,2359,DE,SE0000201253,Aktie,First North,Sverige,Kraftförsörjning,Elförsörjning
1785,Learning 2 Sleep,2360,L2S,SE0017083694,Aktie,First North,Sverige,Informationsteknik,Internettjänster
1786,Newbury Pharmaceuticals,2361,NEWBRY,SE0015244884,Aktie,First North,Sverige,Hälsovård,Läkemedel
1787,Zazz Energy,2362,ZAZZ B,SE0017483175,Aktie,First North,Sverige,Kraftförsörjning,Bioenergi
1788,Smart Valor,2363,SMART SDB,SE0017133820,Aktie,First North,Sverige,Informationsteknik,Affärs- & IT-System
1789,Gram Car Carriers,2364,GCC,NO0011109563,Aktie,Oslo Bors,Norge,Industri,Sjöfart & Rederi
1790,Purefun,2365,PURE,SE0017232838,Aktie,First North,Sverige,Sällanköpsvaror,Accessoarer
1791,Hyon,2366,HYON,NO0011204158,Aktie,Oslo Growth,Norge,Kraftförsörjning,Bioenergi
1792,Vår Energi,2367,VAR,NO0011202772,Aktie,Oslo Bors,Norge,Energi,Olja & Gas - Exploatering
1793,Lyckegård,2368,LYGRD,SE0017160575,Aktie,First North,Sverige,Dagligvaror,Jordbruk
1794,Move About,2369,MOV,SE0016830335,Aktie,First North,Sverige,Sällanköpsvaror,Bil & Motor
1795,RightBridge Ventures,2371,RIGHTB,SE0019070749,Aktie,First North,Sverige,Finans & Fastighet,Investmentbolag
1796,Cool Company,2372,CLCO,BMG2415A1137,Aktie,Oslo Growth,Norge,Industri,Sjöfart & Rederi
1797,BeammWave,2373,BEAMMW B,SE0016799068,Aktie,First North,Sverige,Informationsteknik,Kommunikation
1798,Ocean GeoLoop,2374,OCEAN,NO0010914641,Aktie,Oslo Growth,Norge,Industri,Energi & Återvinning
1799,Northgold,2375,NG,SE0017131071,Aktie,First North,Sverige,Material,Gruv - Guld & Silver
1800,Bawat Water,2376,BAWAT,SE0017487424,Aktie,First North,Sverige,Industri,Sjöfart & Rederi
1801,CombinedX,2377,CX,SE0012065589,Aktie,First North,Sverige,Informationsteknik,Affärs- & IT-System
1802,Tendo,2378,TENDO,SE0017486426,Aktie,Spotlight,Sverige,Hälsovård,Hälsovård & Hjälpmedel
1803,Swedish Logistic Property,2379,SLP B,SE0017565476,Aktie,Mid Cap,Sverige,Finans & Fastighet,Fastighetsbolag
1804,Evli,2380,EVLI,FI4000513437,Aktie,Mid Cap,Finland,Finans & Fastighet,Kapitalförvaltning
1805,Oneflow,2381,ONEF,SE0017564461,Aktie,First North,Sverige,Informationsteknik,Affärs- & IT-System
1806,LapWall,2382,LAPWALL,FI4000511597,Aktie,First North,Finland,Industri,Byggmaterial
1807,Momentum Group,2383,MMGR B,SE0017562523,Aktie,Mid Cap,Sverige,Industri,Industrikomponenter
1808,Odfjell Technology,2384,OTL,BMG6716L1081,Aktie,Oslo Bors,Norge,Energi,Olja & Gas - Borrning
1809,High Coast Distillery,2385,HIGHCO B,SE0003848613,Aktie,First North,Sverige,Dagligvaror,Bryggeri
1810,Lifa Air,2386,LIFA,FI4000518386,Aktie,First North,Finland,Industri,Installation & VVS
1811,Katalysen Ventures,2387,KAV,SE0016798045,Aktie,Spotlight,Sverige,Finans & Fastighet,Investmentbolag
1812,Renewable Ventures,2388,RVN,SE0017768658,Aktie,Spotlight,Sverige,Finans & Fastighet,Investmentbolag
1813,Promimic,2389,PRO,SE0017487242,Aktie,First North,Sverige,Hälsovård,Biotech
1814,Västra Hamnen,2390,VH,SE0017767031,Aktie,First North,Sverige,Finans & Fastighet,Kredit & Finansiering
1815,Arctic Blue Beverages,2391,ARCTIC,SE0017769136,Aktie,First North,Sverige,Dagligvaror,Bryggeri
1816,Witted Megacorp,2392,WITTED,FI4000517461,Aktie,First North,Finland,Informationsteknik,IT-Konsulter
1817,Sensidose,2393,SENSI,SE0017232671,Aktie,Spotlight,Sverige,Hälsovård,Läkemedel
1818,WPU - Waste Plastic Upcycling,2394,WPU,DK0061676400,Aktie,Oslo Growth,Norge,Industri,Energi & Återvinning
1819,Hubbster,2395,HUBS,SE0015194659,Aktie,NGM,Sverige,Informationsteknik,Affärs- & IT-System
1820,4C Group,2396,4C,SE0017936891,Aktie,First North,Sverige,Informationsteknik,Affärs- & IT-System
1821,Job Solution Sweden,2397,JOBS,SE0017564800,Aktie,First North,Sverige,Industri,Bemanning
1822,Skolon,2398,SKOLON,SE0017615784,Aktie,First North,Sverige,Informationsteknik,Affärs- & IT-System
1823,Vultus,2399,VULTS,SE0017616006,Aktie,Spotlight,Sverige,Informationsteknik,Affärs- & IT-System
1824,My Beat,2400,MYBEAT,SE0017483159,Aktie,Spotlight,Sverige,Telekommunikation,Bredband & Telefoni
1825,Engcon,2401,ENGCON B,SE0017769847,Aktie,Mid Cap,Sverige,Industri,Industrikomponenter
1826,Sweden BuyersClub,2402,BUY,SE0015660287,Aktie,First North,Sverige,Informationsteknik,Betalning & E-handel
1827,Asuntosalkku,2403,ASUNTO,FI4000517602,Aktie,First North,Finland,Finans & Fastighet,Fastighetsbolag
1828,Nordic Lights Group,2404,NORDLIG,FI4000518345,Aktie,First North,Finland,Industri,Elektroniska komponenter
1829,Arcede Pharma,2405,ARCEDE,SE0018168742,Aktie,Spotlight,Sverige,Hälsovård,Läkemedel
1830,Inify Laboratories,2406,INIFY,SE0017486103,Aktie,Oslo Growth,Norge,Hälsovård,Medicinsk Utrustning
1831,Nordic Technology,2407,NTG,NO0011018434,Aktie,Oslo Growth,Norge,Industri,Förnybarenergi
1832,Fastighetsbolaget Emilshus,2408,EMIL B,SE0016785786,Aktie,Mid Cap,Sverige,Finans & Fastighet,Fastighetsbolag
1833,H. Lundbeck A,2409,HLUN A,DK0061804697,Stocks2,Large Cap,Danmark,Hälsovård,Läkemedel
1834,F-Secure,2410,FSECURE,FI4000519236,Aktie,Mid Cap,Finland,Informationsteknik,Säkerhet & Bevakning
1835,Swiss Properties Invest,2411,SWISS,DK0061805660,Aktie,First North,Danmark,Finans & Fastighet,Fastighetsbolag
1836,Standard Supply,2412,STSU,NO0012547308,Aktie,Oslo Growth,Norge,Industri,Sjöfart & Rederi
1837,Alleima,2413,ALLEI,SE0017615644,Aktie,Large Cap,Sverige,Industri,Industrikomponenter
1838,Tingsvalvet B,2414,TINGS B,SE0018534497,Stocks2,Spotlight,Sverige,Finans & Fastighet,Fastighetsbolag
1839,Tingsvalvet Pref,2415,TINGS PREF,SE0018040727,Pref,Spotlight,Sverige,Finans & Fastighet,Fastighetsbolag
1840,Railway Metrics & Dynamics,2416,RMDX,SE0011451921,Aktie,Spotlight,Sverige,Informationsteknik,Affärs- & IT-System
1841,BellPal Holding,2417,BELLP,SE0019176066,Aktie,NGM,Sverige,Hälsovård,Hälsovård & Hjälpmedel
1842,Hoi Publishing,2418,HOI B,SE0017830789,Aktie,NGM,Sverige,Industri,Media & Publicering
1843,Dividend Sweden,2419,DIV B,SE0017085145,Aktie,NGM,Sverige,Finans & Fastighet,Investmentbolag
1844,Sparebank 1 Sorost-Norge,2420,SOON,NO0006000207,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1845,Sogn Sparebank,2421,SOGN,NO0006000603,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1846,Sparebank 1 Nord-Norge,2422,NONG,NO0006000801,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1847,Sparebanken Vest,2423,SVEG,NO0006000900,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1848,Sandnes Sparebank,2424,SADG,NO0006001007,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1849,Totens Sparebank,2425,TOTG,NO0006001205,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1850,Sparebanken Sor,2426,SOR,NO0006001502,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1851,Aurskog Sparebank,2427,AURG,NO0006001601,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1852,Skue Sparebank,2428,SKUE,NO0006001809,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1853,Melhus Sparebank,2429,MELG,NO0006001908,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1854,Sparebanken Ost,2430,SPOG,NO0006222009,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1855,Sparebanken More,2431,MORG,NO0012483207,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1856,Sparebank 1 SMN,2432,MING,NO0006390301,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1857,Sparebank 1 Ringerike Hadeland,2433,RING,NO0006390400,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1858,Holand Og Setskog Sparebank,2434,HSPG,NO0010012636,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1859,Sparebank 1 Helgeland,2435,HELG,NO0010029804,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1860,Sparebank 1 Ostfold Akershus,2436,SOAG,NO0010285562,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1861,Jaeren Sparebank,2437,JAREN,NO0010359433,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1862,Sparebank 1 Ostlandet,2438,SPOL,NO0010751910,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1863,Sparebank 1 Nordmore,2439,SNOR,NO0010691660,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1864,I Love Lund,2440,LOVE B,SE0018397648,Aktie,Spotlight,Sverige,Finans & Fastighet,Investmentbolag
1865,Noble Corporation,2441,NOBLE,GB00BMXNWH07,Aktie,Large Cap,Danmark,Energi,Olja & Gas - Exploatering
1866,Noram Drilling,2442,NORAM,NO0010360019,Aktie,Oslo Growth,Norge,Industri,Industrimaskiner
1867,Technology Hardware,2443,SX101020PI,SE0004383925,BranschIndex,Index,Sverige,N/A,N/A
1868,Telecom Equipment,2444,SX151010PI,SE0014557492,BranschIndex,Index,Sverige,N/A,N/A
1869,Telecom Service Providers,2445,SX151020PI,SE0004383727,BranschIndex,Index,Sverige,N/A,N/A
1870,Health Care Providers,2446,SX201010PI,SE0014557500,BranschIndex,Index,Sverige,N/A,N/A
1871,Finance & Credit Services,2447,SX302010PI,SE0014557518,BranschIndex,Index,Sverige,N/A,N/A
1872,Investment Banking,2448,SX302020PI,SE0004383883,BranschIndex,Index,Sverige,N/A,N/A
1873,Insurance,2449,SX3030PI,SE0014557104,BranschIndex,Index,Sverige,N/A,N/A
1874,Real Estate Investment,2450,SX351010PI,SE0004383859,BranschIndex,Index,Sverige,N/A,N/A
1875,Automobiles & Parts,2451,SX4010PI,SE0004383495,BranschIndex,Index,Sverige,N/A,N/A
1876,Consumer Services,2452,SX402010PI,SE0014557559,BranschIndex,Index,Sverige,N/A,N/A
1877,Retailers,2453,SX404010PI,SE0004383651,BranschIndex,Index,Sverige,N/A,N/A
1878,Food Producers,2454,SX451020PI,SE0014557138,BranschIndex,Index,Sverige,N/A,N/A
1879,Personal Care,2455,SX4520PI,SE0014557435,BranschIndex,Index,Sverige,N/A,N/A
1880,Construction & Materials,2456,SX5010PI,SE0004383396,BranschIndex,Index,Sverige,N/A,N/A
1881,Aerospace & Defense,2457,SX502010PI,SE0004383420,BranschIndex,Index,Sverige,N/A,N/A
1882,Electronic Equipment,2458,SX502020PI,SE0004383446,BranschIndex,Index,Sverige,N/A,N/A
1883,General Industrials,2459,SX502030PI,SE0004383438,BranschIndex,Index,Sverige,N/A,N/A
1884,Industrial Engineering,2460,SX502040PI,SE0004383453,BranschIndex,Index,Sverige,N/A,N/A
1885,Industrial Support Services,2461,SX502050PI,SE0004383479,BranschIndex,Index,Sverige,N/A,N/A
1886,Industrial Transportation,2462,SX502060PI,SE0004383461,BranschIndex,Index,Sverige,N/A,N/A
1887,Industrial Goods & Services,2463,SX5020PI,SE0004383412,BranschIndex,Index,Sverige,N/A,N/A
1888,Industrial Materials,2464,SX551010PI,SE0004383354,BranschIndex,Index,Sverige,N/A,N/A
1889,Industrial Metals & Mining,2465,SX551020PI,SE0004383362,BranschIndex,Index,Sverige,N/A,N/A
1890,Precious Metals & Mining,2466,SX551030PI,SE0004383370,BranschIndex,Index,Sverige,N/A,N/A
1891,Basic Resources,2467,SX5510PI,SE0004383347,BranschIndex,Index,Sverige,N/A,N/A
1892,Oil Gas & Coal,2469,SX601010PI,SE0004383289,BranschIndex,Index,Sverige,N/A,N/A
1893,Alternative Energy,2470,SX601020PI,SE0004383305,BranschIndex,Index,Sverige,N/A,N/A
1894,Electricity,2471,SX651010PI,SE0004383768,BranschIndex,Index,Sverige,N/A,N/A
1895,Consumer Products,2475,SX4020PI,SE0004383545,BranschIndex,Index,Sverige,N/A,N/A
1896,Cinis Fertilizer,2476,CINIS,SE0018040784,Aktie,First North,Sverige,Material,Kemikalier
1897,Shelf Drilling North Sea,2477,SDNS,BMG236541097,Aktie,Oslo Growth,Norge,Energi,Olja & Gas - Borrning
1898,Dolphin Drilling,2480,DDRIL,NO0012595950,Aktie,Oslo Growth,Norge,Energi,Olja & Gas - Borrning
1899,ABAS Protect,2481,ABAS,SE0018588659,Aktie,Spotlight,Sverige,Industri,Installation & VVS
1900,Mahvie Minerals,2482,MAHVIE,SE0018768210,Aktie,NGM,Sverige,Material,Gruv - Prospekt & Drift
1901,Sampo,2483,SAMPO SDB,SE0018768707,Aktie,Large Cap,Sverige,Finans & Fastighet,Försäkring
1902,Koskisen,2484,KOSKI,FI4000533005,Aktie,Small Cap,Finland,Material,Skogsbolag
1903,Tamtron,2485,TAMTRON,FI4000541313,Aktie,First North,Finland,Industri,Mätning & Analys
1904,Nodebis Applications,2486,NODE,SE0017484876,Aktie,NGM,Sverige,Informationsteknik,Affärs- & IT-System
1905,Gotlandsbolaget A,2487,GOTL A,SE0000105371,Stocks2,First North,Sverige,Industri,Sjöfart & Rederi
1906,Gotlandsbolaget B,2488,GOTL B,SE0000105397,Aktie,First North,Sverige,Industri,Sjöfart & Rederi
1907,LumenRadio,2489,LUMEN,SE0019072158,Aktie,First North,Sverige,Telekommunikation,Telekomtjänster
1908,Frilans,2490,FRILAN,SE0019070434,Aktie,Spotlight,Sverige,Informationsteknik,Affärs- & IT-System
1909,OMX Nordic 40,2491,OMXN40,SE0001809476,Index GI,Index,Sverige,N/A,N/A
1910,Scandinavian Astor,2492,ASTOR,SE0019175274,Aktie,Spotlight,Sverige,Industri,Militär & Försvar
1911,Bien Sparebank,2493,BIEN,NO0012706763,Aktie,Oslo Bors,Norge,Finans & Fastighet,Banker
1912,Energeia,2494,ENERG,NO0012697715,Aktie,Oslo Growth,Norge,Kraftförsörjning,Solkraft
1913,Benchmark Holdings,2495,BMK,GB00BGHPT808,Aktie,Oslo Growth,Norge,Dagligvaror,Fiskodling
1914,Triona,2499,TRIONA,SE0001321761,Aktie,NGM,Sverige,Informationsteknik,Affärs- & IT-System
1915,ANTCO Investment,2500,ANTCO B,SE0018690349,Aktie,NGM,Sverige,Finans & Fastighet,Investmentbolag
1916,Northern CapSek Pref,2501,CAPS PREF,SE0018537375,Pref,NGM,Sverige,Finans & Fastighet,Investmentbolag
1917,MindArk,2502,MNDRK,SE0019354358,Aktie,Spotlight,Sverige,Sällanköpsvaror,Gaming & Spel
1918,Neobo Fastigheter,2503,NEOBO,SE0005034550,Aktie,First North,Sverige,Finans & Fastighet,Fastighetsbolag
1919,RanLOS,2504,RLOS B,SE0019762147,Aktie,First North,Sverige,Telekommunikation,Telekomtjänster
1920,Upgrade Invest Nordic,2505,UPGRAD,SE0018536401,Aktie,Spotlight,Sverige,Finans & Fastighet,Investmentbolag
1921,Gubra,2506,GUBRA,DK0062266474,Aktie,Mid Cap,Danmark,Hälsovård,Läkemedel
1922,Seacrest Petroleo Bermuda,2507,SEAPT,BMG7947V2045,Aktie,Oslo Expand,Norge,Energi,Olja & Gas - Exploatering
1923,ReFuels N.V.,2508,REFL,NL0015001BF4,Aktie,Oslo Growth,Norge,Kraftförsörjning,Bioenergi
1924,Stainless Tankers,2509,STST,NO0012780958,Aktie,Oslo Growth,Norge,Industri,Sjöfart & Rederi
